@id	network	ref	direction	name	route
17860003	lcn	AR 112		Garland Avenue Sidepath	bicycle
17875801	lcn				bicycle
17875802	lcn				bicycle
17875803	lcn				bicycle
17875804	lcn				bicycle
17883304	lcn				bicycle
17883305	lcn				bicycle
17883306	lcn				bicycle
17884102	lcn				bicycle
17884297	lcn				bicycle
17884298	lcn				bicycle
17917225	lcn			Searcy Bike and Walking Trail	bicycle
18022836	US:AR:Benton	576			road
18022837	US:AR:Benton	577			road
18022838	US:AR:Benton	576			road
18022839	US:AR:Benton	574			road
18039144	US:AR:Washington:Residential	3701			road
18039145	US:AR:Washington	2026			road
18039146	US:AR:Washington	893			road
18039147	US:AR:Washington	90			road
18039148	US:AR:Washington	84			road
18039158	US:AR:Johnson	4100			road
18039159	US:AR:Johnson:Private	3141			road
18039160	US:AR:Johnson	3161			road
18039161	US:AR:Johnson	3201			road
18039162	US:AR:Johnson	3190			road
18039163	US:AR:Johnson	3101			road
18039164	US:AR:Johnson:Private	3095			road
18039165	US:AR:Johnson	3080			road
18039166	US:AR:Johnson	3078			road
18039167	US:AR:Johnson	3081			road
18039168	US:AR:Johnson	3151			road
18039169	US:AR:Johnson	3060			road
18181665	US:AR:Washington	27			road
18182022	US:AR:Carroll	924			road
18182023	US:AR:Carroll	920			road
18182024	US:AR:Carroll	995			road
18182025	US:AR:Carroll	5451			road
18185976	US:AR:Benton	581			road
18213499	US:AR:Carroll	912			road
18213500	US:AR:Carroll	811			road
18213501	US:AR:Carroll	914			road
18214210	US:AR:Carroll	807			road
18214211	US:AR:Carroll	809			road
18214212	US:AR:Carroll	910			road
18214532	US:AR:Carroll	805			road
18214543	US:AR:Carroll	916			road
18216174	US:AR:Carroll	813			road
18216634	US:AR:Carroll	860			road
18216635	US:AR:Carroll	204			road
18216636	US:AR:Carroll	803			road
18216677	US:AR:Carroll	902			road
18216678	US:AR:Carroll	9021			road
18218475	US:AR:Carroll	828			road
18218476	US:AR:Carroll	802			road
18218477	US:AR:Carroll	21			road
18218569	US:AR:Carroll	938			road
18219134	US:AR:Carroll	960			road
18219190	US:AR:Carroll	659			road
18219207	US:AR:Carroll	9062			road
18219208	US:AR:Carroll	956			road
18219209	US:AR:Carroll	906			road
18320458	US:I	57	north	I 57 (AR)	road
18320459	US:I	57	south		road
18345543	lwn			Caddo Bend Trail	hiking
18346205	lwn			Sunset Trail	hiking
18346206	lwn			Gulpha Gorge Trail	hiking
18346207	lwn			Oertel Trail	hiking
18346208	lwn			Hot Springs Mountain Trail	hiking
18346209	lwn			Goat Rock Trail	hiking
18380214	lcn;lwn			Turtle Creek Track	bicycle;foot
18380215	lcn;lwn			Craighead Forest Path	bicycle;foot
18380216	lcn;lwn			AState Link	bicycle;foot
18467561	lwn			Craighead Forest Lake Loop	foot
18471508	US:AR:heritage_trail			Southwest Trail	road
18504213	lwn			North Sylamore Creek Trail	hiking
18507081	lwn			Buffalo River Trail	hiking
18507317	lhn			Old River Trail	horse
18511599	lwn			Mirror Lake Trail	hiking
18514216	lwn			Ozarks Keystone Trail	hiking
18546433	lcn			Razorback Greenway Detour (Phase 1 - 2025)	bicycle
18613338	lcn	SNOW		Snowbird	mtb
18613339	lcn	RH		Rabit Hole Loop	mtb
18613340	lcn	AA-BV		All-American Bella Vista	mtb
18613370	lcn	STS		Seed Tick Shuffle	mtb
18613371	lcn	Fir		Firnas	mtb
18613372	lcn			Boneyard Connector	mtb
18613373	lcn	Milk		Milk Run	mtb
18613374	lcn	Moo		Moo Moo	mtb
18613375	lcn	Zep		Zeppelin	mtb
18613379	lcn	TR		Thunder Rolls	mtb
18613380	lcn	EsthersD		Ester's From the Dome	mtb
18613381	lcn	HardWay		Hard Way to the Cafe	mtb
18613382	lcn	Dirt		Dirt Therapy	mtb
18640232	ORT	BRC		Bentonville-Rogers Connector (Eastbound)	bus
18640233	ORT	BRC		Bentonville-Rogers Connector (Westbound)	bus
18640288	ORT	14		Route 14	bus
18640289	ORT	53		Route 53 (Southbound)	bus
18640290	ORT	53		Route 53 (Northbound)	bus
18640291	ORT	54		Route 54	bus
18642390	ORT	12		Route 12 (Westbound)	bus
18642391	ORT	12		Route 12 (Eastbound)	bus
18644295	ORT	61		Route 61 (Southbound)	bus
18687188	lcn;lwn			Craighead Forest Main Loop	bicycle;foot
18702942	lwn			Habitats Trail	hiking
18707524				Jack's Branch Loop	mtb
18707525				Bad Branch Loop	mtb
18707526				Scrappy Mountain	mtb
18707527				Bald Scrappy Loop	mtb
18707528				White River Bluff Loop	mtb
18715642				Bad-juju	mtb
18715643				Who Hash	mtb
18715644				Monster-T	mtb
18721004				Enders Fault North Loop	mtb
18721005				Enders Fault South Loop	mtb
18721006				Enders Fault	mtb
18998593	ncn	251			bicycle
19044056	US:I:Business:Loop	I 57 Business			road
19051013	US:I:Business:Loop	I 57 Business			road
19175357	US:AR:Washington	93			road
19175358	US:AR:Washington	1132			road
19175359	US:AR:Benton	609			road
19175360	US:AR:Washington	91			road
19175361	US:AR:Washington	575			road
19175436	US:AR:Carroll	310			road
19175472	US:AR:Carroll	2152			road
19175473	US:AR:Carroll	215			road
19175474	US:AR:Carroll	408			road
19175475	US:AR:Carroll	404			road
19175484	US:AR:Carroll	3082			road
19175485	US:AR:Carroll	3084			road
19298656	lwn			River Corridor Trail	hiking
19366885				Womble Trail	mtb
19412750				Devil's Den Trail	hiking
19455451	lcn			path	mtb
19559595	US:NHT			Trail of Tears National Historic Trail	
19675094	lcn	Red		Bentonville Red Route	bicycle
19710080				Abandoned interchange	road
19745838	lcn	Green		Bentonville Green Route	bicycle
19745857	lcn	Black		Bentonville Black Route	bicycle
19793380	rcn			Delta Heritage Trail (Southern Corridor)	bicycle
19793381	rcn			Delta Heritage Trail	
19815894	lcn			Ferris Wheel	mtb
19857448	JET	RW2		Red Wolf 2	bus
19857641	JET	RW1		Red Wolf 1	bus
19858045	JET	17		Central	bus
19869689	JET	53		Northeast	bus
19948058	US:I:Future	42	east		road
19948059	US:I:Future	42	west		road
19988448	US:US			"US 64 (AR, unsigned)"	road
19988449	US:US	64		"US 64 (AR, defacto)"	road
19988460	US:US			"US 61 (AR, unsigned)"	road
19988461	US:US			"US 70 (AR, unsigned)"	road
19988477	US:US			"US 79 (AR, unsigned)"	road
19988478	US:AR			AR 77 (unsigned)	road
19992414	US:US			"US 67 (AR, unsigned)"	road
20033627	lcn			Lor-Axe West Loop	mtb
20033631	lcn			Lor-Axe South Loop	mtb
20044747	lwn			Wildlife Trail	hiking
20044824	lwn			Hidden Pond Trail	foot
20044832	lwn			Tonawanda Base Trail	hiking
20045635	lwn			Summit Trail	hiking
20045636	lcn			Vanguard Trail	mtb
20054180	lwn			Bridal Veils Falls Trail	hiking
20153309					road
