@id	network	ref	direction	name	route
18490199	US:AL:Lee	615			road
18490200	US:AL:Lee	617			road
18490201	US:AL:Lee	619			road
18490202	US:AL:Lee	620			road
18490203	US:AL:Lee	616			road
18490204	US:AL:Lee	818			road
18490205	US:AL:Lee	398			road
18490206	US:AL:Lee	4			road
18490207	US:AL:Lee	660			road
18490208	US:AL:Lee	428			road
18490209	US:AL:Lee	659			road
18493362				Glenn Sebastian Yellow Loop	hiking
18493363				Glenn Sebastian Blue Loop	hiking
18493364				Glenn Sebastian White Loop	hiking
18493365				Glenn Sebastian 5k Route	hiking
18621851	US:NHS High Priority Corridors	US 78	west	NHS High Priority Corridor 45	road
18646270	US:AL:Blount	1			road
18646274	US:AL:Blount	33			road
18646281	US:AL:Blount	57			road
18646290	US:AL:Blount	27			road
18646292	US:AL:St. Clair	9			road
18646301	US:AL:Blount	29			road
18646338	US:AL:Blount	24			road
18646422	US:AL:Blount	25			road
18646424	US:AL:Blount	48			road
18646428	US:AL:Blount	21			road
18646476	US:AL:Blount	35			road
18646479	US:AL:Blount	49			road
18646540	US:AL:Blount	6			road
18646790	US:AL:Blount	38			road
18646793	US:AL:Blount	30			road
18646813	US:AL:Blount	36			road
18646902	US:AL:Blount	34			road
18646905	US:AL:Blount	26			road
18646906	US:AL:Blount	42			road
18646912	US:AL:Blount	41			road
18647051	US:AL:Blount	55			road
18647093	US:AL:Blount	26			road
18650907	US:AL:Blount	51			road
18650915	US:AL:Blount	47			road
18650923	US:AL:Blount	26			road
18650924	US:AL:Blount	10			road
18650926	US:AL:Blount	11			road
18650937	US:AL:Blount	39			road
18650939	US:AL:Blount	20			road
18650941	US:AL:Blount	12			road
18650951	US:AL:Blount	13			road
18650995	US:AL:Blount	45			road
18651001	US:AL:Blount	9			road
18651002	US:AL:Blount	7			road
18651005	US:AL:Blount	5			road
18651824	US:AL:Blount	1830			road
18651829	US:AL:Blount	73			road
18651830	US:AL:Blount	14			road
18651843	US:AL:Blount	34			road
18651909	US:AL:Blount	31			road
18651934	US:AL:Blount	32			road
18651938	US:AL:Blount	37			road
18651942	US:AL:Blount	11			road
18651950	US:AL:Blount	28			road
18651952	US:AL:Blount	3648			road
18651958	US:AL:Blount	43			road
18651962	US:AL:Blount	22			road
18651965	US:AL:Blount	16			road
18652122	US:AL:Blount	19			road
18652124	US:AL:Blount	75			road
18660864	US:AL:Cullman	1			road
18660865	US:AL:Cullman	2			road
18660866	US:AL:Cullman	4			road
18660867	US:AL:Cullman	3			road
18856464	JagTran			Blue Route	bus
18856465	JagTran			Green Route	bus
18856466	JagTran			Orange Route	bus
18856467	JagTran			Red Route	bus
18856468	JagTran			Yellow Route	bus
18856469	JagTran			Express	bus
18856470	JagTran			Saturday Shopping	bus
18973208	lwn			Fanning Trail	hiking
18973209	lwn			Stevenson Trail	hiking
18973210	lwn			Jones Valley Loop Trail	hiking
18973211	lwn			Chittamwood Trail	hiking
18973212	lwn			Bailey Cove Trail	hiking
18973213	lwn			Scout Trail	hiking
18973214	lwn			Little Foot Loop Trail	hiking
18973215	lwn			Walsingham Trail	hiking
19251859	lwn			Rocky	hiking
19251860	lwn			Dogwood	hiking
19251861	lwn			Pine	hiking
19251862	lwn			Well	hiking
19251863	lwn			Nature	hiking
19251864	lwn			Birdsfoot	hiking
19251865	lwn			Trail Of Trees	hiking
19251866	lwn			Rockledge	hiking
19251867	lwn			Old Road	hiking
19270033	US:AL:Blount				road
19339560	lwn			Creek Loop	hiking
19339561	lwn			Easy Rider	hiking
19339562	lwn			Fallen Oak	hiking
19339563	lwn			Slab Creek	hiking
19352217	lwn			Forrest Harmony	hiking
19352218	lwn			Abby	hiking
19382279	Amtrak	Mardi Gras		Amtrak Mardi Gras Service: New Orleans => Mobile	train
19382280	Amtrak	Mardi Gras		Amtrak Mardi Gras Service: Mobile => New Orleans	train
19437083	US:AL	308			road
19437084	US:AL	307			road
19437085	US:AL	306			road
19609164	University Shuttle Route	6		University Shuttle Route	bus
19644752	V.A./University Mall			V.A./University Mall	bus
19692663	lcn			Pelham Greenway Trail	bicycle
19789829				Old Springville Road Detour	detour
19913031	US:AL:Hale	42			road
19913032	US:AL:Hale	36			road
20068411	iwn			Eastern Continental Trail (Alabama roadwalk)	hiking
